method,seed,evaluation_count,generation_or_sweep,algorithm,valid_population,unique_genotypes,unique_phenotypes,max_single_phenotype_fraction,evaluated_unique_genotypes_cumulative,nondominated_population,min_hpwl,min_congestion_top10,max_hpwl,max_congestion_top10,archive_size,decode_failures_cumulative,duplicate_rejections,replacement_count,elapsed_seconds,valid_evaluations_per_second
moead,5,3180,158,moead,20,8,8,0.25,3180,20,595119.9999999959,0.008831060491502285,607536.9107142811,0.00912262499332428,12,0,0,0,4327.686047675088,0.7348037646373063
moead,5,3200,159,moead,20,8,8,0.25,3200,20,595119.9999999959,0.008831060491502285,607536.9107142811,0.00912262499332428,12,0,0,0,4363.827388457954,0.7333012319561028
moead,5,3220,160,moead,20,9,9,0.4,3220,18,595119.9999999959,0.008828378282487392,608004.0178571382,0.00912262499332428,11,0,0,10,4399.676573875127,0.7318719787540889
moead,5,3240,161,moead,20,9,9,0.4,3240,19,595119.9999999959,0.008828378282487392,608004.0178571382,0.00912262499332428,11,0,0,5,4435.435160865076,0.7304807493495359
moead,5,3260,162,moead,20,9,9,0.4,3260,19,595119.9999999959,0.008828378282487392,608004.0178571382,0.00912262499332428,12,0,0,8,4470.843915946083,0.7291688238930939
moead,5,3280,163,moead,20,9,9,0.4,3280,19,595119.9999999959,0.008828378282487392,608004.0178571382,0.00912262499332428,12,0,0,0,4506.719709362136,0.7278020847815803
moead,5,3300,164,moead,20,10,9,0.45,3300,19,595119.9999999959,0.008828378282487392,608004.0178571382,0.00912262499332428,12,0,0,1,4541.66547870799,0.7266056946445959
moead,5,3320,165,moead,20,10,9,0.35,3320,20,595119.9999999959,0.008828378282487392,608004.0178571382,0.00912262499332428,13,0,0,6,4577.4160805051215,0.7253000255186842
moead,5,3340,166,moead,20,10,10,0.25,3340,20,595119.9999999959,0.008828378282487392,608004.0178571382,0.00912262499332428,14,0,0,7,4613.186046320014,0.7240115543712685
moead,5,3360,167,moead,20,10,10,0.25,3360,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,14,0,0,2,4649.2764878431335,0.7226930918790663
moead,5,3380,168,moead,20,10,10,0.25,3380,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,14,0,0,0,4684.986015002942,0.7214535943492838
moead,5,3400,169,moead,20,10,10,0.25,3400,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,14,0,0,0,4723.464250589954,0.7198106769994809
moead,5,3420,170,moead,20,10,10,0.25,3420,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,14,0,0,0,4759.1420837279875,0.7186169145261166
moead,5,3440,171,moead,20,10,10,0.25,3440,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,14,0,0,0,4794.284802412149,0.717520994637038
moead,5,3460,172,moead,20,10,10,0.25,3460,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,14,0,0,0,4829.759351269109,0.7163918009891778
moead,5,3480,173,moead,20,10,10,0.25,3480,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,11,0,0,3,4865.46084815613,0.7152457102432178
moead,5,3500,174,moead,20,10,10,0.25,3500,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,11,0,0,0,4901.239774834132,0.7141050348059023
moead,5,3520,175,moead,20,10,10,0.25,3520,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,11,0,0,0,4937.697347244015,0.7128828991442123
moead,5,3540,176,moead,20,10,10,0.25,3540,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,11,0,0,0,4974.647639770061,0.711608189432212
moead,5,3560,177,moead,20,10,10,0.25,3560,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,11,0,0,0,5002.168194100028,0.7116913829884728
moead,5,3580,178,moead,20,7,7,0.4,3580,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,8,0,0,13,5037.546766849002,0.7106633775708446
moead,5,3600,179,moead,20,7,7,0.4,3600,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,8,0,0,0,5133.505692860112,0.7012751549115892
moead,5,3620,180,moead,20,7,7,0.4,3620,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,9,0,0,0,5207.043099727016,0.6952122213449283
moead,5,3640,181,moead,20,7,7,0.4,3640,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,8,0,0,0,5290.82287785504,0.6879837189854477
moead,5,3660,182,moead,20,7,7,0.4,3660,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,8,0,0,0,5360.1086578541435,0.682821978736759
moead,5,3680,183,moead,20,7,7,0.4,3680,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,8,0,0,0,5418.217242009938,0.6791901903576812
moead,5,3700,184,moead,20,7,7,0.4,3700,20,595119.9999999959,0.008826332166790962,608014.2321428525,0.00912262499332428,8,0,0,0,5509.473629262997,0.6715705072709368
moead,5,3720,185,moead,20,7,7,0.4,3720,20,595119.9999999959,0.008825987577438354,608032.910714281,0.00912262499332428,9,0,0,13,5591.430879503023,0.665303762161617
moead,5,3740,186,moead,20,9,9,0.2,3740,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,9,0,0,30,5634.610229117097,0.6637548735267232
moead,5,3760,187,moead,20,10,10,0.2,3760,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,9,5661.20810971898,0.6641691891780047
moead,5,3780,188,moead,20,8,8,0.35,3780,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,7,0,0,11,5687.458992582047,0.6646201765903053
moead,5,3800,189,moead,20,10,10,0.25,3800,19,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,7,5713.847097299993,0.665051047970052
moead,5,3820,190,moead,20,10,10,0.25,3820,19,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,8,5740.559616087936,0.6654403499781517
moead,5,3840,191,moead,20,10,10,0.25,3840,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,2,5766.970031435136,0.6658609250730577
moead,5,3860,192,moead,20,10,10,0.25,3860,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,1,5797.267982884077,0.6658308726448924
moead,5,3880,193,moead,20,10,10,0.25,3880,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,1,5831.535561059136,0.6653479104044606
moead,5,3900,194,moead,20,10,10,0.25,3900,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,1,5866.422324811108,0.6648004156648533
moead,5,3920,195,moead,20,9,9,0.3,3920,20,594973.8571428531,0.008818753995001316,619728.6785714235,0.008940240368247032,10,0,0,10,5901.547117038164,0.6642326024446532
moead,5,3940,196,moead,20,10,10,0.25,3940,20,594973.8571428531,0.008806576021015644,620771.9285714234,0.008940240368247032,11,0,0,11,5937.6468598451465,0.6635625346204498
moead,5,3960,197,moead,20,11,11,0.25,3960,20,594973.8571428531,0.008806425146758556,620883.4107142806,0.008940240368247032,11,0,0,1,5972.86942126113,0.6629979195433128
moead,5,3980,198,moead,20,11,11,0.25,3980,20,594973.8571428531,0.008806425146758556,620883.4107142806,0.008940240368247032,11,0,0,0,6008.360729874112,0.662410294410434
moead,5,4000,199,moead,20,10,10,0.3,4000,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,10,0,0,8,6043.098425107077,0.6619121051183482
moead,5,4020,200,moead,20,10,10,0.3,4020,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,10,0,0,0,6078.692737311125,0.6613264025215764
moead,5,4040,201,moead,20,10,10,0.3,4040,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,10,0,0,0,6113.9780460430775,0.6607809137644285
moead,5,4060,202,moead,20,10,10,0.3,4060,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,10,0,0,0,6149.941321094986,0.660168900485887
moead,5,4080,203,moead,20,11,11,0.2,4080,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,11,0,0,4,6185.439551361138,0.6596135919074942
moead,5,4100,204,moead,20,11,11,0.2,4100,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,11,0,0,0,6221.066694439156,0.6590509636659063
moead,5,4120,205,moead,20,10,10,0.2,4120,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,11,0,0,2,6250.16292338795,0.6591828165923588
moead,5,4140,206,moead,20,10,10,0.2,4140,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,11,0,0,0,6337.880654358072,0.6532152032798599
moead,5,4160,207,moead,20,10,10,0.2,4160,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,11,0,0,0,6419.09845425305,0.6480660843024993
moead,5,4180,208,moead,20,11,11,0.2,4180,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,13,0,0,2,6489.861052782042,0.6440815860315127
moead,5,4200,209,moead,20,11,11,0.2,4200,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,14,0,0,0,6561.205156652955,0.6401263029767128
moead,5,4220,210,moead,20,11,11,0.2,4220,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,14,0,0,0,6646.556475408142,0.6349152400365129
moead,5,4240,211,moead,20,11,11,0.2,4240,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,14,0,0,0,6674.223673467059,0.6352798778464444
moead,5,4260,212,moead,20,12,12,0.2,4260,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,15,0,0,1,6701.253361521987,0.6357019754633586
moead,5,4280,213,moead,20,12,12,0.2,4280,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,15,0,0,0,6728.695886251051,0.636081652723443
moead,5,4300,214,moead,20,12,12,0.2,4300,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,2,6756.5164332811255,0.6364226362003855
moead,5,4320,215,moead,20,12,12,0.2,4320,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,0,6783.994701765012,0.6367929501590048
moead,5,4340,216,moead,20,12,12,0.2,4340,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,0,6811.400186809013,0.6371670847360963
moead,5,4360,217,moead,20,13,13,0.2,4360,20,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,2,6838.749598331051,0.6375434481566671
moead,5,4380,218,moead,20,13,13,0.2,4380,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,15,0,0,2,6866.300719154067,0.6378980733805697
moead,5,4400,219,moead,20,13,13,0.2,4400,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,15,0,0,0,6893.839692831039,0.6382509887161426
moead,5,4420,220,moead,20,12,12,0.2,4420,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,15,0,0,4,6925.966274941107,0.638178100287903
moead,5,4440,221,moead,20,11,11,0.2,4440,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,2,6962.252735932125,0.6377246228200248
moead,5,4460,222,moead,20,11,11,0.2,4460,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,0,6998.147309747059,0.6373115344096982
moead,5,4480,223,moead,20,11,11,0.2,4480,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,0,7033.811657359125,0.6369235086516427
moead,5,4500,224,moead,20,11,11,0.25,4500,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,16,0,0,5,7068.549489092082,0.6366228328660964
moead,5,4520,225,moead,20,12,12,0.25,4520,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,17,0,0,1,7104.036833283957,0.6362579623493528
moead,5,4540,226,moead,20,12,12,0.25,4540,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,17,0,0,0,7138.948356715962,0.6359480098674474
moead,5,4560,227,moead,20,12,12,0.25,4560,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,17,0,0,0,7169.556251889095,0.6360226267558041
moead,5,4580,228,moead,20,13,13,0.25,4580,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,17,0,0,4,7212.680026161019,0.6349928159003229
moead,5,4600,229,moead,20,13,13,0.25,4600,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,17,0,0,0,7300.988746367162,0.630051649139834
moead,5,4620,230,moead,20,13,13,0.25,4620,18,594973.8571428531,0.00880497694015503,620168.5535714235,0.008940240368247032,18,0,0,1,7339.730631557992,0.6294508929436449
moead,5,4640,231,moead,20,13,13,0.25,4640,18,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,2,7413.284588332055,0.6259033960874787
moead,5,4660,232,moead,20,14,14,0.25,4660,18,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,19,0,0,2,7439.775971960975,0.6263629466213239
moead,5,4680,233,moead,20,14,14,0.2,4680,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,19,0,0,5,7466.007224437082,0.6268410757334701
moead,5,4700,234,moead,20,14,14,0.2,4700,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,17,0,0,0,7492.6475607759785,0.6272816066519006
moead,5,4720,235,moead,20,14,14,0.2,4720,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7519.102366599953,0.6277345047151323
moead,5,4740,236,moead,20,14,14,0.2,4740,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7545.44634257094,0.6281934540117546
moead,5,4760,237,moead,20,14,14,0.2,4760,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7571.750905395951,0.6286524820313122
moead,5,4780,238,moead,20,14,14,0.2,4780,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7598.877995559014,0.6290402349917394
moead,5,4800,239,moead,20,14,14,0.2,4800,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7625.525495611131,0.6294648156068245
moead,5,4820,240,moead,20,14,14,0.2,4820,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7652.105371474987,0.6298920056652222
moead,5,4840,241,moead,20,14,14,0.2,4840,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7678.653791568009,0.6303188203790152
moead,5,4860,242,moead,20,14,14,0.2,4860,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,18,0,0,0,7704.9517759101,0.6307631950656748
moead,5,4880,243,moead,20,13,13,0.2,4880,14,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,15,0,0,2,7731.363449346973,0.6311952648419584
moead,5,4900,244,moead,20,12,12,0.25,4900,18,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,15,0,0,5,7757.750193384942,0.6316264223328879
moead,5,4920,245,moead,20,11,11,0.25,4920,17,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,12,0,0,5,7783.967258454068,0.6320684345963109
moead,5,4940,246,moead,20,11,11,0.25,4940,18,594973.8571428531,0.00880398415029049,620319.8928571378,0.008940240368247032,12,0,0,1,7810.591490037041,0.6324745067388708
moead,5,4960,247,moead,20,10,10,0.25,4960,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,12,0,0,6,7837.001539133955,0.6328951162293782
moead,5,4980,248,moead,20,12,12,0.2,4980,18,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,14,0,0,8,7867.316553230165,0.6329985537387981
moead,5,5000,249,moead,20,12,12,0.2,5000,18,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,14,0,0,0,7894.811562740011,0.6333273391347007
moead,5,5020,250,moead,20,12,12,0.2,5020,18,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,14,0,0,0,7921.6162903450895,0.6337090583544679
moead,5,5040,251,moead,20,13,13,0.2,5040,19,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,15,0,0,1,7948.535388855031,0.6340790791554871
moead,5,5060,252,moead,20,13,13,0.2,5060,19,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,15,0,0,4,7975.041409129975,0.6344794641702071
moead,5,5080,253,moead,20,10,10,0.2,5080,20,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,13,0,0,4,8001.460158710135,0.6348841210525898
moead,5,5100,254,moead,20,11,11,0.2,5100,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,13,0,0,1,8028.12785331998,0.6352664149327079
moead,5,5120,255,moead,20,11,11,0.2,5120,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,13,0,0,0,8054.678115043091,0.6356554448076301
moead,5,5140,256,moead,20,11,11,0.2,5140,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,13,0,0,0,8081.182225288125,0.6360455508496765
moead,5,5160,257,moead,20,11,11,0.2,5160,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,14,0,0,0,8107.673825826962,0.6364340883525483
moead,5,5180,258,moead,20,11,11,0.2,5180,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,14,0,0,0,8134.571076708147,0.6367883384573257
moead,5,5200,259,moead,20,12,12,0.2,5200,16,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,11,0,0,3,8161.110419497127,0.6371681955897878
moead,5,5220,260,moead,20,12,12,0.2,5220,16,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,11,0,0,1,8187.9576086991,0.6375216200990264
moead,5,5240,261,moead,20,12,12,0.2,5240,16,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,11,0,0,0,8214.341017315164,0.6379087487303614
moead,5,5260,262,moead,20,12,12,0.2,5260,16,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,11,0,0,0,8240.826781871961,0.638285470527164
moead,5,5280,263,moead,20,12,12,0.2,5280,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,11,0,0,1,8267.200164264068,0.6386684603118009
moead,5,5300,264,moead,20,12,12,0.2,5300,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,11,0,0,0,8293.529611679027,0.639052399660633
moead,5,5320,265,moead,20,12,12,0.2,5320,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,11,0,0,0,8320.388001824962,0.6393932589241189
moead,5,5340,266,moead,20,12,12,0.2,5340,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,12,0,0,1,8346.88188989507,0.6397598612800223
moead,5,5360,267,moead,20,12,12,0.2,5360,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,12,0,0,0,8373.433137438027,0.6401197587683812
moead,5,5380,268,moead,20,12,12,0.2,5380,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,12,0,0,0,8400.12645334797,0.6404665489119794
moead,5,5400,269,moead,20,12,12,0.2,5400,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,12,0,0,0,8426.673173540039,0.6408222899822593
moead,5,5420,270,moead,20,12,12,0.2,5420,17,594973.8571428531,0.00879955105483532,620197.6428571378,0.008940240368247032,12,0,0,0,8453.152936785016,0.6411808754120786
